DATE;HOUR;GR;PAR;T;RH;DATETIME;;;;;;
30/10/2002;8;150;958.5;24;68;30/10/2002 08:00;30-oct-02;8;150;958,5;24;68
30/10/2002;9;256;1635.84;26.2;58;30/10/2002 09:00;30-oct-02;9;256;1635,8;26,2;58
30/10/2002;10;302;1929.78;25.9;61;30/10/2002 10:00;30-oct-02;10;302;1929,8;25,9;61
30/10/2002;11;324;2070.36;26;58;30/10/2002 11:00;30-oct-02;11;324;2070,4;26;58
30/10/2002;12;176;1124.64;26.4;57;30/10/2002 12:00;30-oct-02;12;176;1124,6;26,4;57
30/10/2002;13;216;1380.24;26.5;55;30/10/2002 13:00;30-oct-02;13;216;1380,2;26,5;55
30/10/2002;14;232;1482.48;25.8;61;30/10/2002 14:00;30-oct-02;14;232;1482,5;25,8;61
30/10/2002;15;114;728.46;25.3;65;30/10/2002 15:00;30-oct-02;15;114;728,5;25,3;65
30/10/2002;16;62;396.18;25;64;30/10/2002 16:00;30-oct-02;16;62;396,2;25;64
30/10/2002;17;32;204.48;24;66;30/10/2002 17:00;30-oct-02;17;32;204,5;24;66
30/10/2002;18;4;25.56;21.6;76;30/10/2002 18:00;30-oct-02;18;4;25,6;21,6;76
30/10/2002;19;0;0;20.6;77;30/10/2002 19:00;30-oct-02;19;0;0;20,6;77
30/10/2002;20;0;0;19.7;78;30/10/2002 20:00;30-oct-02;20;0;0;19,7;78
30/10/2002;21;0;0;18;78;30/10/2002 21:00;30-oct-02;21;0;0;18;78
30/10/2002;22;0;0;18.8;83;30/10/2002 22:00;30-oct-02;22;0;0;18,8;83
30/10/2002;23;0;0;19;80;30/10/2002 23:00;30-oct-02;23;0;0;19;80
30/10/2002;24;0;0;19;79;31/10/2002 00:00;30-oct-02;24;0;0;19;79
31/10/2002;1;0;0;18.5;81;31/10/2002 01:00;31-oct-02;1;0;0;18,5;81
31/10/2002;2;0;0;18.4;74;31/10/2002 02:00;31-oct-02;2;0;0;18,4;74
31/10/2002;3;0;0;18.5;81;31/10/2002 03:00;31-oct-02;3;0;0;18,5;81
31/10/2002;4;0;0;18.1;79;31/10/2002 04:00;31-oct-02;4;0;0;18,1;79
31/10/2002;5;2;12.78;18.7;76;31/10/2002 05:00;31-oct-02;5;2;12,8;18,7;76
31/10/2002;6;54;345.06;22.9;69;31/10/2002 06:00;31-oct-02;6;54;345,1;22,9;69
31/10/2002;7;148;945.72;24.9;60;31/10/2002 07:00;31-oct-02;7;148;945,7;24,9;60
31/10/2002;8;230;1469.7;25.3;64;31/10/2002 08:00;31-oct-02;8;230;1469,7;25,3;64
31/10/2002;9;314;2006.46;25.7;67;31/10/2002 09:00;31-oct-02;9;314;2006,5;25,7;67
31/10/2002;10;372;2377.08;25.9;67;31/10/2002 10:00;31-oct-02;10;372;2377,1;25,9;67
31/10/2002;11;196;1252.44;24.4;65;31/10/2002 11:00;31-oct-02;11;196;1252,4;24,4;65
31/10/2002;12;142;907.38;26.6;57;31/10/2002 12:00;31-oct-02;12;142;907,4;26,6;57
31/10/2002;13;310;1980.9;29.2;50;31/10/2002 13:00;31-oct-02;13;310;1980,9;29,2;50
31/10/2002;14;334;2134.26;27.5;54;31/10/2002 14:00;31-oct-02;14;334;2134,3;27,5;54
31/10/2002;15;254;1623.06;27;58;31/10/2002 15:00;31-oct-02;15;254;1623,1;27;58
31/10/2002;16;144;920.16;24.7;62;31/10/2002 16:00;31-oct-02;16;144;920,2;24,7;62
31/10/2002;17;28;178.92;23.1;69;31/10/2002 17:00;31-oct-02;17;28;178,9;23,1;69
31/10/2002;18;2;12.78;21.1;76;31/10/2002 18:00;31-oct-02;18;2;12,8;21,1;76
31/10/2002;19;0;0;20.2;80;31/10/2002 19:00;31-oct-02;19;0;0;20,2;80
31/10/2002;20;0;0;20.9;82;31/10/2002 20:00;31-oct-02;20;0;0;20,9;82
31/10/2002;21;0;0;20;80;31/10/2002 21:00;31-oct-02;21;0;0;20;80
31/10/2002;22;0;0;19.3;86;31/10/2002 22:00;31-oct-02;22;0;0;19,3;86
31/10/2002;23;0;0;18.3;86;31/10/2002 23:00;31-oct-02;23;0;0;18,3;86
31/10/2002;24;0;0;19;89;01/11/2002 00:00;31-oct-02;24;0;0;19;89
01/11/2002;1;0;0;18.7;83;01/11/2002 01:00;01-nov-02;1;0;0;18,7;83
01/11/2002;2;0;0;18.2;75;01/11/2002 02:00;01-nov-02;2;0;0;18,2;75
01/11/2002;3;0;0;17.9;77;01/11/2002 03:00;01-nov-02;3;0;0;17,9;77
01/11/2002;4;0;0;18.4;72;01/11/2002 04:00;01-nov-02;4;0;0;18,4;72
01/11/2002;5;2;12.78;18.8;73;01/11/2002 05:00;01-nov-02;5;2;12,8;18,8;73
01/11/2002;6;56;357.84;22.4;63;01/11/2002 06:00;01-nov-02;6;56;357,8;22,4;63
01/11/2002;7;122;779.58;24.9;60;01/11/2002 07:00;01-nov-02;7;122;779,6;24,9;60
01/11/2002;8;238;1520.82;25.2;57;01/11/2002 08:00;01-nov-02;8;238;1520,8;25,2;57
01/11/2002;9;316;2019.24;25.7;53;01/11/2002 09:00;01-nov-02;9;316;2019,2;25,7;53
01/11/2002;10;330;2108.7;26.8;54;01/11/2002 10:00;01-nov-02;10;330;2108,7;26,8;54
01/11/2002;11;342;2185.38;25.8;60;01/11/2002 11:00;01-nov-02;11;342;2185,4;25,8;60
01/11/2002;12;264;1686.96;24.7;63;01/11/2002 12:00;01-nov-02;12;264;1687;24,7;63
01/11/2002;13;148;945.72;24.7;70;01/11/2002 13:00;01-nov-02;13;148;945,7;24,7;70
01/11/2002;14;160;1022.4;24.4;68;01/11/2002 14:00;01-nov-02;14;160;1022,4;24,4;68
01/11/2002;15;118;754.02;24.4;69;01/11/2002 15:00;01-nov-02;15;118;754;24,4;69
01/11/2002;16;58;370.62;24;72;01/11/2002 16:00;01-nov-02;16;58;370,6;24;72
01/11/2002;17;18;115.02;23.1;76;01/11/2002 17:00;01-nov-02;17;18;115;23,1;76
01/11/2002;18;0;0;21.5;82;01/11/2002 18:00;01-nov-02;18;0;0;21,5;82
01/11/2002;19;0;0;21.5;83;01/11/2002 19:00;01-nov-02;19;0;0;21,5;83
01/11/2002;20;0;0;21;83;01/11/2002 20:00;01-nov-02;20;0;0;21;83
01/11/2002;21;0;0;20;85;01/11/2002 21:00;01-nov-02;21;0;0;20;85
01/11/2002;22;0;0;19.5;86;01/11/2002 22:00;01-nov-02;22;0;0;19,5;86
01/11/2002;23;0;0;19.7;87;01/11/2002 23:00;01-nov-02;23;0;0;19,7;87
01/11/2002;24;0;0;20.8;71;02/11/2002 00:00;01-nov-02;24;0;0;20,8;71
02/11/2002;1;0;0;20.9;71;02/11/2002 01:00;02-nov-02;1;0;0;20,9;71
02/11/2002;2;0;0;18.3;76;02/11/2002 02:00;02-nov-02;2;0;0;18,3;76
02/11/2002;3;0;0;20.3;69;02/11/2002 03:00;02-nov-02;3;0;0;20,3;69
02/11/2002;4;0;0;19.3;72;02/11/2002 04:00;02-nov-02;4;0;0;19,3;72
02/11/2002;5;2;12.78;18.9;72;02/11/2002 05:00;02-nov-02;5;2;12,8;18,9;72
02/11/2002;6;42;268.38;23.5;65;02/11/2002 06:00;02-nov-02;6;42;268,4;23,5;65
02/11/2002;7;150;958.5;25.5;53;02/11/2002 07:00;02-nov-02;7;150;958,5;25,5;53
02/11/2002;8;240;1533.6;25.8;63;02/11/2002 08:00;02-nov-02;8;240;1533,6;25,8;63
02/11/2002;9;326;2083.14;26.2;68;02/11/2002 09:00;02-nov-02;9;326;2083,1;26,2;68
02/11/2002;10;364;2325.96;25.5;67;02/11/2002 10:00;02-nov-02;10;364;2326;25,5;67
02/11/2002;11;300;1917;25.4;67;02/11/2002 11:00;02-nov-02;11;300;1917;25,4;67
02/11/2002;12;222;1418.58;26;68;02/11/2002 12:00;02-nov-02;12;222;1418,6;26;68
02/11/2002;13;220;1405.8;26.3;65;02/11/2002 13:00;02-nov-02;13;220;1405,8;26,3;65
02/11/2002;14;136;869.04;26.2;62;02/11/2002 14:00;02-nov-02;14;136;869;26,2;62
02/11/2002;15;98;626.22;25.1;62;02/11/2002 15:00;02-nov-02;15;98;626,2;25,1;62
02/11/2002;16;96;613.44;25;60;02/11/2002 16:00;02-nov-02;16;96;613,4;25;60
02/11/2002;17;50;319.5;24.5;68;02/11/2002 17:00;02-nov-02;17;50;319,5;24,5;68
02/11/2002;18;6;38.34;22;75;02/11/2002 18:00;02-nov-02;18;6;38,3;22;75
02/11/2002;19;0;0;21.2;79;02/11/2002 19:00;02-nov-02;19;0;0;21,2;79
02/11/2002;20;0;0;20;82;02/11/2002 20:00;02-nov-02;20;0;0;20;82
02/11/2002;21;0;0;19.5;79;02/11/2002 21:00;02-nov-02;21;0;0;19,5;79
02/11/2002;22;0;0;19.8;79;02/11/2002 22:00;02-nov-02;22;0;0;19,8;79
02/11/2002;23;0;0;20;81;02/11/2002 23:00;02-nov-02;23;0;0;20;81
02/11/2002;24;0;0;19.4;83;03/11/2002 00:00;02-nov-02;24;0;0;19,4;83
03/11/2002;1;0;0;19.7;79;03/11/2002 01:00;03-nov-02;1;0;0;19,7;79
03/11/2002;2;0;0;19.4;74;03/11/2002 02:00;03-nov-02;2;0;0;19,4;74
03/11/2002;3;0;0;19.1;73;03/11/2002 03:00;03-nov-02;3;0;0;19,1;73
03/11/2002;4;0;0;18.8;72;03/11/2002 04:00;03-nov-02;4;0;0;18,8;72
03/11/2002;5;2;12.78;18.9;74;03/11/2002 05:00;03-nov-02;5;2;12,8;18,9;74
03/11/2002;6;58;370.62;23.2;64;03/11/2002 06:00;03-nov-02;6;58;370,6;23,2;64
03/11/2002;7;148;945.72;25.1;56;03/11/2002 07:00;03-nov-02;7;148;945,7;25,1;56
03/11/2002;8;236;1508.04;26.5;52;03/11/2002 08:00;03-nov-02;8;236;1508;26,5;52
03/11/2002;9;312;1993.68;27;53;03/11/2002 09:00;03-nov-02;9;312;1993,7;27;53
03/11/2002;10;360;2300.4;27.8;54;03/11/2002 10:00;03-nov-02;10;360;2300,4;27,8;54
03/11/2002;11;382;2440.98;27.1;56;03/11/2002 11:00;03-nov-02;11;382;2441;27,1;56
03/11/2002;12;248;1584.72;25.6;57;03/11/2002 12:00;03-nov-02;12;248;1584,7;25,6;57
03/11/2002;13;248;1584.72;25.9;59;03/11/2002 13:00;03-nov-02;13;248;1584,7;25,9;59
03/11/2002;14;218;1393.02;26.1;61;03/11/2002 14:00;03-nov-02;14;218;1393;26,1;61
03/11/2002;15;124;792.36;25;66;03/11/2002 15:00;03-nov-02;15;124;792,4;25;66
03/11/2002;16;82;523.98;25.7;63;03/11/2002 16:00;03-nov-02;16;82;524;25,7;63
03/11/2002;17;54;345.06;24.3;65;03/11/2002 17:00;03-nov-02;17;54;345,1;24,3;65
03/11/2002;18;2;12.78;20.9;76;03/11/2002 18:00;03-nov-02;18;2;12,8;20,9;76
03/11/2002;19;0;0;19.9;84;03/11/2002 19:00;03-nov-02;19;0;0;19,9;84
03/11/2002;20;0;0;20.3;86;03/11/2002 20:00;03-nov-02;20;0;0;20,3;86
03/11/2002;21;0;0;20.1;80;03/11/2002 21:00;03-nov-02;21;0;0;20,1;80
03/11/2002;22;0;0;19.6;82;03/11/2002 22:00;03-nov-02;22;0;0;19,6;82
03/11/2002;23;0;0;18.7;83;03/11/2002 23:00;03-nov-02;23;0;0;18,7;83
03/11/2002;24;0;0;18.9;83;04/11/2002 00:00;03-nov-02;24;0;0;18,9;83
04/11/2002;1;0;0;20.1;75;04/11/2002 01:00;04-nov-02;1;0;0;20,1;75
04/11/2002;2;0;0;19.8;77;04/11/2002 02:00;04-nov-02;2;0;0;19,8;77
04/11/2002;3;0;0;19.4;76;04/11/2002 03:00;04-nov-02;3;0;0;19,4;76
04/11/2002;4;0;0;18.9;82;04/11/2002 04:00;04-nov-02;4;0;0;18,9;82
04/11/2002;5;2;12.78;18.9;82;04/11/2002 05:00;04-nov-02;5;2;12,8;18,9;82
04/11/2002;6;66;421.74;25.9;65;04/11/2002 06:00;04-nov-02;6;66;421,7;25,9;65
04/11/2002;7;154;984.06;26.1;60;04/11/2002 07:00;04-nov-02;7;154;984,1;26,1;60
04/11/2002;8;186;1188.54;25.2;67;04/11/2002 08:00;04-nov-02;8;186;1188,5;25,2;67
04/11/2002;9;124;792.36;27;62;04/11/2002 09:00;04-nov-02;9;124;792,4;27;62
04/11/2002;10;238;1520.82;28.3;55;04/11/2002 10:00;04-nov-02;10;238;1520,8;28,3;55
04/11/2002;11;160;1022.4;26.6;67;04/11/2002 11:00;04-nov-02;11;160;1022,4;26,6;67
04/11/2002;12;336;2147.04;27.4;63;04/11/2002 12:00;04-nov-02;12;336;2147;27,4;63
04/11/2002;13;288;1840.32;29;59;04/11/2002 13:00;04-nov-02;13;288;1840,3;29;59
04/11/2002;14;276;1763.64;27.8;60;04/11/2002 14:00;04-nov-02;14;276;1763,6;27,8;60
04/11/2002;15;162;1035.18;26.3;66;04/11/2002 15:00;04-nov-02;15;162;1035,2;26,3;66
04/11/2002;16;42;268.38;25.5;70;04/11/2002 16:00;04-nov-02;16;42;268,4;25,5;70
04/11/2002;17;18;115.02;24.5;77;04/11/2002 17:00;04-nov-02;17;18;115;24,5;77
04/11/2002;18;2;12.78;22.9;88;04/11/2002 18:00;04-nov-02;18;2;12,8;22,9;88
04/11/2002;19;0;0;22.9;95;04/11/2002 19:00;04-nov-02;19;0;0;22,9;95
04/11/2002;20;0;0;22.8;97;04/11/2002 20:00;04-nov-02;20;0;0;22,8;97
04/11/2002;21;0;0;22.3;98;04/11/2002 21:00;04-nov-02;21;0;0;22,3;98
04/11/2002;22;0;0;21.7;97;04/11/2002 22:00;04-nov-02;22;0;0;21,7;97
04/11/2002;23;0;0;22;99;04/11/2002 23:00;04-nov-02;23;0;0;22;99
04/11/2002;24;0;0;21.9;99;05/11/2002 00:00;04-nov-02;24;0;0;21,9;100
05/11/2002;1;0;0;22.1;99;05/11/2002 01:00;05-nov-02;1;0;0;22,1;102
05/11/2002;2;0;0;22.5;99;05/11/2002 02:00;05-nov-02;2;0;0;22,5;100
05/11/2002;3;0;0;22.9;98;05/11/2002 03:00;05-nov-02;3;0;0;22,9;98
05/11/2002;4;0;0;23.3;96;05/11/2002 04:00;05-nov-02;4;0;0;23,3;96
05/11/2002;5;0;0;22.5;98;05/11/2002 05:00;05-nov-02;5;0;0;22,5;98
05/11/2002;6;0;0;22.8;99;05/11/2002 06:00;05-nov-02;6;0;0;22,8;100
05/11/2002;7;8;51.12;22.9;99;05/11/2002 07:00;05-nov-02;7;8;51,1;22,9;100
05/11/2002;8;22;140.58;23.6;96;05/11/2002 08:00;05-nov-02;8;22;140,6;23,6;96
05/11/2002;9;42;268.38;24.3;88;05/11/2002 09:00;05-nov-02;9;42;268,4;24,3;88
05/11/2002;10;60;383.4;25;82;05/11/2002 10:00;05-nov-02;10;60;383,4;25;82
05/11/2002;11;106;677.34;25.5;83;05/11/2002 11:00;05-nov-02;11;106;677,3;25,5;83
05/11/2002;12;212;1354.68;28.4;71;05/11/2002 12:00;05-nov-02;12;212;1354,7;28,4;71
05/11/2002;13;350;2236.5;27.5;72;05/11/2002 13:00;05-nov-02;13;350;2236,5;27,5;72
05/11/2002;14;250;1597.5;26.4;75;05/11/2002 14:00;05-nov-02;14;250;1597,5;26,4;75
05/11/2002;15;166;1060.74;26.7;74;05/11/2002 15:00;05-nov-02;15;166;1060,7;26,7;74
05/11/2002;16;94;600.66;25.8;76;05/11/2002 16:00;05-nov-02;16;94;600,7;25,8;76
05/11/2002;17;34;217.26;25;76;05/11/2002 17:00;05-nov-02;17;34;217,3;25;76
05/11/2002;18;2;12.78;22.8;83;05/11/2002 18:00;05-nov-02;18;2;12,8;22,8;83
05/11/2002;19;0;0;23;91;05/11/2002 19:00;05-nov-02;19;0;0;23;91
05/11/2002;20;0;0;23.5;92;05/11/2002 20:00;05-nov-02;20;0;0;23,5;92
05/11/2002;21;0;0;23.7;90;05/11/2002 21:00;05-nov-02;21;0;0;23,7;90
05/11/2002;22;0;0;23.3;90;05/11/2002 22:00;05-nov-02;22;0;0;23,3;90
05/11/2002;23;0;0;22.1;92;05/11/2002 23:00;05-nov-02;23;0;0;22,1;92
05/11/2002;24;0;0;21.7;94;06/11/2002 00:00;05-nov-02;24;0;0;21,7;94
06/11/2002;1;0;0;21.8;94;06/11/2002 01:00;06-nov-02;1;0;0;21,8;94
06/11/2002;2;0;0;21.7;88;06/11/2002 02:00;06-nov-02;2;0;0;21,7;88
06/11/2002;3;0;0;21.4;84;06/11/2002 03:00;06-nov-02;3;0;0;21,4;84
06/11/2002;4;0;0;20.7;85;06/11/2002 04:00;06-nov-02;4;0;0;20,7;85
06/11/2002;5;4;25.56;21.5;83;06/11/2002 05:00;06-nov-02;5;4;25,6;21,5;83
06/11/2002;6;66;421.74;24.7;80;06/11/2002 06:00;06-nov-02;6;66;421,7;24,7;80
06/11/2002;7;144;920.16;25.5;79;06/11/2002 07:00;06-nov-02;7;144;920,2;25,5;79
06/11/2002;8;170;1086.3;25.3;82;06/11/2002 08:00;06-nov-02;8;170;1086,3;25,3;82
06/11/2002;9;162;1035.18;26;80;06/11/2002 09:00;06-nov-02;9;162;1035,2;26;80
06/11/2002;10;224;1431.36;25.7;75;06/11/2002 10:00;06-nov-02;10;224;1431,4;25,7;75
06/11/2002;11;294;1878.66;26.1;72;06/11/2002 11:00;06-nov-02;11;294;1878,7;26,1;72
06/11/2002;12;104;664.56;24.5;83;06/11/2002 12:00;06-nov-02;12;104;664,6;24,5;83
06/11/2002;13;64;408.96;24.3;84;06/11/2002 13:00;06-nov-02;13;64;409;24,3;84
06/11/2002;14;64;408.96;25;83;06/11/2002 14:00;06-nov-02;14;64;409;25;83
06/11/2002;15;38;242.82;24;83;06/11/2002 15:00;06-nov-02;15;38;242,8;24;83
06/11/2002;16;10;63.9;23.6;86;06/11/2002 16:00;06-nov-02;16;10;63,9;23,6;86
06/11/2002;17;6;38.34;22.9;86;06/11/2002 17:00;06-nov-02;17;6;38,3;22,9;86
06/11/2002;18;2;12.78;22.2;92;06/11/2002 18:00;06-nov-02;18;2;12,8;22,2;92
06/11/2002;19;0;0;21.5;96;06/11/2002 19:00;06-nov-02;19;0;0;21,5;96
06/11/2002;20;0;0;21.7;98;06/11/2002 20:00;06-nov-02;20;0;0;21,7;98
06/11/2002;21;0;0;21.1;98;06/11/2002 21:00;06-nov-02;21;0;0;21,1;98
06/11/2002;22;0;0;21.4;98;06/11/2002 22:00;06-nov-02;22;0;0;21,4;98
06/11/2002;23;0;0;20.3;96;06/11/2002 23:00;06-nov-02;23;0;0;20,3;96
06/11/2002;24;0;0;20.2;96;07/11/2002 00:00;06-nov-02;24;0;0;20,2;96
07/11/2002;1;0;0;19.5;92;07/11/2002 01:00;07-nov-02;1;0;0;19,5;92
07/11/2002;2;0;0;19.3;91;07/11/2002 02:00;07-nov-02;2;0;0;19,3;91
07/11/2002;3;0;0;19.1;88;07/11/2002 03:00;07-nov-02;3;0;0;19,1;88
07/11/2002;4;0;0;19;88;07/11/2002 04:00;07-nov-02;4;0;0;19;88
07/11/2002;5;2;12.78;19.2;86;07/11/2002 05:00;07-nov-02;5;2;12,8;19,2;86
07/11/2002;6;60;383.4;23.3;76;07/11/2002 06:00;07-nov-02;6;60;383,4;23,3;76
07/11/2002;7;148;945.72;25.4;68;07/11/2002 07:00;07-nov-02;7;148;945,7;25,4;68
07/11/2002;8;238;1520.82;26.7;71;07/11/2002 08:00;07-nov-02;8;238;1520,8;26,7;71
07/11/2002;9;158;1009.62;26.3;61;07/11/2002 09:00;07-nov-02;9;158;1009,6;26,3;61
07/11/2002;10;282;1801.98;27.8;63;07/11/2002 10:00;07-nov-02;10;282;1802;27,8;63
07/11/2002;11;230;1469.7;26.6;62;07/11/2002 11:00;07-nov-02;11;230;1469,7;26,6;62
07/11/2002;12;354;2262.06;27.4;64;07/11/2002 12:00;07-nov-02;12;354;2262,1;27,4;64
07/11/2002;13;256;1635.84;27.3;66;07/11/2002 13:00;07-nov-02;13;256;1635,8;27,3;66
07/11/2002;14;216;1380.24;27.1;66;07/11/2002 14:00;07-nov-02;14;216;1380,2;27,1;66
07/11/2002;15;250;1597.5;27.8;58;07/11/2002 15:00;07-nov-02;15;250;1597,5;27,8;58
07/11/2002;16;148;945.72;26.2;68;07/11/2002 16:00;07-nov-02;16;148;945,7;26,2;68
07/11/2002;17;58;370.62;25.5;68;07/11/2002 17:00;07-nov-02;17;58;370,6;25,5;68
07/11/2002;18;4;25.56;22.9;76;07/11/2002 18:00;07-nov-02;18;4;25,6;22,9;76
07/11/2002;19;0;0;21.2;80;07/11/2002 19:00;07-nov-02;19;0;0;21,2;80
07/11/2002;20;0;0;21.2;84;07/11/2002 20:00;07-nov-02;20;0;0;21,2;84
07/11/2002;21;0;0;19.9;90;07/11/2002 21:00;07-nov-02;21;0;0;19,9;90
07/11/2002;22;0;0;19.6;90;07/11/2002 22:00;07-nov-02;22;0;0;19,6;90
07/11/2002;23;0;0;19.3;88;07/11/2002 23:00;07-nov-02;23;0;0;19,3;88
07/11/2002;24;0;0;19.2;92;08/11/2002 00:00;07-nov-02;24;0;0;19,2;92
08/11/2002;1;0;0;19.6;91;08/11/2002 01:00;08-nov-02;1;0;0;19,6;91
08/11/2002;2;0;0;18.8;90;08/11/2002 02:00;08-nov-02;2;0;0;18,8;90
08/11/2002;3;0;0;18.3;90;08/11/2002 03:00;08-nov-02;3;0;0;18,3;90
08/11/2002;4;0;0;18;86;08/11/2002 04:00;08-nov-02;4;0;0;18;86
08/11/2002;5;4;25.56;19.2;84;08/11/2002 05:00;08-nov-02;5;4;25,6;19,2;84
08/11/2002;6;54;345.06;23.4;80;08/11/2002 06:00;08-nov-02;6;54;345,1;23,4;80
08/11/2002;7;90;575.1;23.8;76;08/11/2002 07:00;08-nov-02;7;90;575,1;23,8;76
08/11/2002;8;84;536.76;23.9;76;08/11/2002 08:00;08-nov-02;8;84;536,8;23,9;76
08/11/2002;9;160;1022.4;25;70;08/11/2002 09:00;08-nov-02;9;160;1022,4;25;70
08/11/2002;10;162;1035.18;24.6;71;08/11/2002 10:00;08-nov-02;10;162;1035,2;24,6;71
08/11/2002;11;124;792.36;24.7;69;08/11/2002 11:00;08-nov-02;11;124;792,4;24,7;69
08/11/2002;12;172;1099.08;25.6;62;08/11/2002 12:00;08-nov-02;12;172;1099,1;25,6;62
08/11/2002;13;238;1520.82;26.4;60;08/11/2002 13:00;08-nov-02;13;238;1520,8;26,4;60
08/11/2002;14;158;1009.62;25.8;64;08/11/2002 14:00;08-nov-02;14;158;1009,6;25,8;64
08/11/2002;15;226;1444.14;27.8;58;08/11/2002 15:00;08-nov-02;15;226;1444,1;27,8;58
08/11/2002;16;158;1009.62;27.2;62;08/11/2002 16:00;08-nov-02;16;158;1009,6;27,2;62
08/11/2002;17;58;370.62;24.5;69;08/11/2002 17:00;08-nov-02;17;58;370,6;24,5;69
08/11/2002;18;4;25.56;21.9;77;08/11/2002 18:00;08-nov-02;18;4;25,6;21,9;77
08/11/2002;19;0;0;20.2;84;08/11/2002 19:00;08-nov-02;19;0;0;20,2;84
08/11/2002;20;0;0;21.4;88;08/11/2002 20:00;08-nov-02;20;0;0;21,4;88
08/11/2002;21;0;0;20.8;83;08/11/2002 21:00;08-nov-02;21;0;0;20,8;83
08/11/2002;22;0;0;20.1;88;08/11/2002 22:00;08-nov-02;22;0;0;20,1;88
08/11/2002;23;0;0;19.3;88;08/11/2002 23:00;08-nov-02;23;0;0;19,3;88
08/11/2002;24;0;0;19.4;90;09/11/2002 00:00;08-nov-02;24;0;0;19,4;90
09/11/2002;1;0;0;19.8;88;09/11/2002 01:00;09-nov-02;1;0;0;19,8;88
09/11/2002;2;0;0;19.3;86;09/11/2002 02:00;09-nov-02;2;0;0;19,3;86
09/11/2002;3;0;0;20.2;85;09/11/2002 03:00;09-nov-02;3;0;0;20,2;85
09/11/2002;4;0;0;19.3;77;09/11/2002 04:00;09-nov-02;4;0;0;19,3;77
09/11/2002;5;4;25.56;19.1;79;09/11/2002 05:00;09-nov-02;5;4;25,6;19,1;79
09/11/2002;6;62;396.18;22.8;70;09/11/2002 06:00;09-nov-02;6;62;396,2;22,8;70
09/11/2002;7;152;971.28;26;60;09/11/2002 07:00;09-nov-02;7;152;971,3;26;60
09/11/2002;8;240;1533.6;26;62;09/11/2002 08:00;09-nov-02;8;240;1533,6;26;62
09/11/2002;9;318;2032.02;26;59;09/11/2002 09:00;09-nov-02;9;318;2032;26;59
09/11/2002;10;362;2313.18;27.1;58;09/11/2002 10:00;09-nov-02;10;362;2313,2;27,1;58
09/11/2002;11;386;2466.54;27.1;54;09/11/2002 11:00;09-nov-02;11;386;2466,5;27,1;54
09/11/2002;12;380;2428.2;26.5;54;09/11/2002 12:00;09-nov-02;12;380;2428,2;26,5;54
09/11/2002;13;348;2223.72;28.4;53;09/11/2002 13:00;09-nov-02;13;348;2223,7;28,4;53
09/11/2002;14;244;1559.16;26.5;57;09/11/2002 14:00;09-nov-02;14;244;1559,2;26,5;57
09/11/2002;15;124;792.36;25.8;61;09/11/2002 15:00;09-nov-02;15;124;792,4;25,8;61
09/11/2002;16;62;396.18;25.2;66;09/11/2002 16:00;09-nov-02;16;62;396,2;25,2;66
09/11/2002;17;58;370.62;25.3;68;09/11/2002 17:00;09-nov-02;17;58;370,6;25,3;68
09/11/2002;18;8;51.12;23.9;76;09/11/2002 18:00;09-nov-02;18;8;51,1;23,9;76
09/11/2002;19;0;0;22.1;84;09/11/2002 19:00;09-nov-02;19;0;0;22,1;84
09/11/2002;20;0;0;21.1;90;09/11/2002 20:00;09-nov-02;20;0;0;21,1;90
09/11/2002;21;0;0;20.7;90;09/11/2002 21:00;09-nov-02;21;0;0;20,7;90
09/11/2002;22;0;0;20.5;80;09/11/2002 22:00;09-nov-02;22;0;0;20,5;80
09/11/2002;23;0;0;20.6;83;09/11/2002 23:00;09-nov-02;23;0;0;20,6;83
09/11/2002;24;0;0;20.8;79;10/11/2002 00:00;09-nov-02;24;0;0;20,8;79
10/11/2002;1;0;0;20.6;80;10/11/2002 01:00;10-nov-02;1;0;0;20,6;80
10/11/2002;2;0;0;20.3;80;10/11/2002 02:00;10-nov-02;2;0;0;20,3;80
10/11/2002;3;0;0;20;81;10/11/2002 03:00;10-nov-02;3;0;0;20;81
10/11/2002;4;0;0;20.1;80;10/11/2002 04:00;10-nov-02;4;0;0;20,1;80
10/11/2002;5;2;12.78;21;79;10/11/2002 05:00;10-nov-02;5;2;12,8;21;79
10/11/2002;6;62;396.18;25.6;66;10/11/2002 06:00;10-nov-02;6;62;396,2;25,6;66
10/11/2002;7;150;958.5;26.7;60;10/11/2002 07:00;10-nov-02;7;150;958,5;26,7;60
10/11/2002;8;238;1520.82;26.8;64;10/11/2002 08:00;10-nov-02;8;238;1520,8;26,8;64
10/11/2002;9;312;1993.68;27.8;70;10/11/2002 09:00;10-nov-02;9;312;1993,7;27,8;70
10/11/2002;10;350;2236.5;28.2;72;10/11/2002 10:00;10-nov-02;10;350;2236,5;28,2;72
10/11/2002;11;388;2479.32;27.5;69;10/11/2002 11:00;10-nov-02;11;388;2479,3;27,5;69
10/11/2002;12;346;2210.94;26.7;71;10/11/2002 12:00;10-nov-02;12;346;2210,9;26,7;71
10/11/2002;13;240;1533.6;26.8;68;10/11/2002 13:00;10-nov-02;13;240;1533,6;26,8;68
10/11/2002;14;184;1175.76;26.8;68;10/11/2002 14:00;10-nov-02;14;184;1175,8;26,8;68
10/11/2002;15;128;817.92;26.1;72;10/11/2002 15:00;10-nov-02;15;128;817,9;26,1;72
